-3.362805222636769398e-01 1.000225086188047063e+00 3.667450783202884867e-04
-3.158485348462831133e-01 1.000056357743695612e+00 3.667450783202884867e-04
-2.954166474296470168e-01 9.993830281750168965e-01 3.667450783202884867e-04
-2.545525739983526825e-01 1.000148791787127900e+00 3.667450783202884867e-04
-2.341206879787033346e-01 1.000530260703741403e+00 3.667450783202884867e-04
-2.136886019648057133e-01 9.996525156422363390e-01 3.667450783202884867e-04
-1.932566168757144098e-01 1.000113604285220559e+00 3.667450783202884867e-04
-1.728246317866230786e-01 9.997096004741526931e-01 3.667450783202884867e-04
-1.523926471704727947e-01 9.994885260266909155e-01 3.667450783202884867e-04
-1.319606625470437222e-01 1.000099759165872459e+00 3.667450783202884867e-04
-1.115285788541755807e-01 9.990243877470207368e-01 3.667450783202884867e-04
-9.109669517010753059e-02 9.934429418837619208e-01 3.667450783202884867e-04
-7.066471240932449549e-02 9.907868025841894966e-01 3.667450783202884867e-04
-9.368765065572900660e-03 9.880757841818356146e-01 3.667450783202884867e-04
1.106331676464774628e-02 9.876736054476912274e-01 3.667450783202884867e-04
3.149529765551024180e-02 9.879471260855604564e-01 3.667450783202884867e-04
5.192717855288658813e-02 9.876080747557771655e-01 3.667450783202884867e-04
7.235925944451117309e-02 9.893314541461539768e-01 3.667450783202884867e-04
9.279113941056447989e-02 9.935900435901426908e-01 3.667450783202884867e-04
1.132231193773798883e-01 9.996366594503873770e-01 3.667450783202884867e-04
1.336551984136343518e-01 9.999904379857796899e-01 3.667450783202884867e-04
1.540870774410901534e-01 9.997214922518695701e-01 3.667450783202884867e-04
1.745190560109217415e-01 1.000350890552924588e+00 3.667450783202884867e-04
1.949511345742394597e-01 1.000237639334730977e+00 3.667450783202884867e-04
2.153830122119873847e-01 1.000449269076497227e+00 3.667450783202884867e-04
2.358149898504959541e-01 1.000247607476859368e+00 3.667450783202884867e-04
2.562470670241058235e-01 9.997784060307989273e-01 3.667450783202884867e-04
2.766789437232547444e-01 1.000136211164950106e+00 3.667450783202884867e-04
2.971110204312023551e-01 1.000063386089487860e+00 3.667450783202884867e-04
3.175429961997903727e-01 9.999346172258012366e-01 3.667450783202884867e-04
-2.477265869995801673e-01 9.996887512070001813e-01 3.667450783202884867e-04
-2.272947049453256096e-01 9.996954867843548254e-01 3.667450783202884867e-04
-2.068630233509786420e-01 9.998617442441453118e-01 3.667450783202884867e-04
-1.864312419887035888e-01 9.997836496115953819e-01 3.667450783202884867e-04
-1.659993608657706066e-01 1.000009382184688711e+00 3.667450783202884867e-04
-1.455676799699184287e-01 9.995737000027198338e-01 3.667450783202884867e-04
-1.251358993061353064e-01 9.994509811640266417e-01 3.667450783202884867e-04
-1.047040191145238996e-01 9.972690353206886682e-01 3.667450783202884867e-04
-8.427233891716362502e-02 9.902699973308676240e-01 3.667450783202884867e-04
-6.384055918470206425e-02 9.886828117893126100e-01 3.667450783202884867e-04
-2.545221158744569862e-03 9.892042615923956062e-01 3.667450783202884867e-04
1.788665763588011964e-02 9.882097310347761621e-01 3.667450783202884867e-04
3.831843620418898255e-02 9.883150430669228603e-01 3.667450783202884867e-04
5.875021453966816631e-02 9.890846781919271358e-01 3.667450783202884867e-04
7.918199240220918922e-02 9.901985025559973952e-01 3.667450783202884867e-04
9.961367027126406815e-02 9.958524854526665804e-01 3.667450783202884867e-04
1.200455476761808637e-01 9.999926365748887935e-01 3.667450783202884867e-04
1.404773248402299834e-01 9.996498669412220428e-01 3.667450783202884867e-04
1.609090020107929453e-01 9.998016603407005043e-01 3.667450783202884867e-04
1.813408787172192671e-01 9.996349569923003164e-01 3.667450783202884867e-04
2.017726551827750403e-01 9.999392749677821213e-01 3.667450783202884867e-04
2.222043314220164267e-01 1.000302292964218465e+00 3.667450783202884867e-04
2.426362071971197298e-01 9.999874574008813521e-01 3.667450783202884867e-04
2.630679829641835998e-01 1.000125789803771648e+00 3.667450783202884867e-04
2.834996585049330831e-01 1.000069261804167331e+00 3.667450783202884867e-04
3.039315335815444552e-01 9.996603952675974236e-01 3.667450783202884867e-04
3.243633084172867220e-01 1.000179730143546442e+00 3.667450783202884867e-04
-3.227325183316686608e-01 1.000308658089724467e+00 3.667450783202884867e-04
-3.023008615337858807e-01 9.999185100773105850e-01 3.667450783202884867e-04
-2.818692047359031005e-01 1.000075919446003381e+00 3.667450783202884867e-04
-2.614374481773681369e-01 9.998046138354976797e-01 3.667450783202884867e-04
-2.410058916130785878e-01 1.000407523268379784e+00 3.667450783202884867e-04
-2.205742352808580387e-01 9.999267965617743004e-01 3.667450783202884867e-04
-2.001424790715676250e-01 1.000032466630499828e+00 3.667450783202884867e-04
-1.797108229721738615e-01 1.000132259524636913e+00 3.667450783202884867e-04
-1.592792669899613378e-01 1.000209372121674045e+00 3.667450783202884867e-04
-1.388475112463331551e-01 1.000325798690075763e+00 3.667450783202884867e-04
-9.798429986321881280e-02 9.953642780680502788e-01 3.667450783202884867e-04
-7.755254446883802499e-02 9.893840427780775659e-01 3.667450783202884867e-04
-5.712098918511453877e-02 9.883373639922925502e-01 3.667450783202884867e-04
-3.668933390063041505e-02 9.882809828876514269e-01 3.667450783202884867e-04
-1.625757885549414250e-02 9.876661307592328187e-01 3.667450783202884867e-04
4.173976078980502942e-03 9.879905831108820591e-01 3.667450783202884867e-04
2.460573078214819617e-02 9.871624261254731136e-01 3.667450783202884867e-04
4.503738547727931946e-02 9.877311808836781726e-01 3.667450783202884867e-04
6.546894006250945919e-02 9.895858879402634756e-01 3.667450783202884867e-04
8.590069441643119474e-02 9.914130843808622862e-01 3.667450783202884867e-04
1.063323487623149127e-01 9.985025534412511616e-01 3.667450783202884867e-04
1.267639028818828284e-01 9.996219117429941958e-01 3.667450783202884867e-04
1.471956570029748779e-01 1.000038297676203447e+00 3.667450783202884867e-04
1.676273108831978220e-01 1.000089297228965668e+00 3.667450783202884867e-04
1.880589646542818461e-01 1.000065898128372766e+00 3.667450783202884867e-04
2.084906183089496046e-01 1.000615087180680707e+00 3.667450783202884867e-04
2.289222718399280265e-01 9.999358287309378923e-01 3.667450783202884867e-04
2.493539252617646418e-01 1.000008177190332859e+00 3.667450783202884867e-04
2.697856785606725927e-01 9.997971055002708995e-01 3.667450783202884867e-04
2.902172316325040691e-01 9.998673887470005406e-01 3.667450783202884867e-04
3.106489847058568343e-01 9.999073500559264582e-01 3.667450783202884867e-04
3.310806376620341052e-01 9.999873998400504727e-01 3.667450783202884867e-04
-2.956322099661541358e-01 9.995072989350431980e-01 3.667450783202884867e-04
-2.752005921091960072e-01 9.997599204465544842e-01 3.667450783202884867e-04
-2.547688742587559951e-01 9.999414617156752172e-01 3.667450783202884867e-04
-2.343372563435904277e-01 9.999113221706562582e-01 3.667450783202884867e-04
-2.139057384291855046e-01 1.000093782318774993e+00 3.667450783202884867e-04
-1.934740205205381092e-01 9.997611157395575043e-01 3.667450783202884867e-04
-1.730424026053725139e-01 1.000379779421144422e+00 3.667450783202884867e-04
-1.526108846909675909e-01 1.000301828731585241e+00 3.667450783202884867e-04
-1.321791667241127566e-01 1.000047295473448505e+00 3.667450783202884867e-04
-9.131583084208659551e-02 9.934798455469070477e-01 3.667450783202884867e-04
-5.045269477968929855e-02 9.886832719363641830e-01 3.667450783202884867e-04
-3.002097681283159153e-02 9.878759156165096700e-01 3.667450783202884867e-04
-9.589458782011816770e-03 9.877505172676249723e-01 3.667450783202884867e-04
1.084215924956715218e-02 9.882452259710485798e-01 3.667450783202884867e-04
3.127377733207905436e-02 9.871641392133987392e-01 3.667450783202884867e-04
5.170539536365802852e-02 9.878556045730073620e-01 3.667450783202884867e-04
7.213701345344586402e-02 9.892447838184078579e-01 3.667450783202884867e-04
9.256863154323369258e-02 9.932281306009810296e-01 3.667450783202884867e-04
1.130002496839530163e-01 9.996183016288923140e-01 3.667450783202884867e-04
1.334319677745014754e-01 1.000288480599313301e+00 3.667450783202884867e-04
1.538634859144601685e-01 1.000253991867908532e+00 3.667450783202884867e-04
2.151583404748607653e-01 1.000090290234532775e+00 3.667450783202884867e-04
2.355899586737889295e-01 1.000329286483271352e+00 3.667450783202884867e-04
2.560216768807522247e-01 1.000156070109898376e+00 3.667450783202884867e-04
2.764532950796804167e-01 9.997942266768002906e-01 3.667450783202884867e-04
2.968849133440905064e-01 1.000110308681595228e+00 3.667450783202884867e-04
3.173165316667094782e-01 9.999085766409280263e-01 3.667450783202884867e-04
-3.093901515955663206e-01 9.998683750105381574e-01 3.667450783202884867e-04
-2.889585801373900087e-01 9.999485932072278427e-01 3.667450783202884867e-04
-2.685268085539987970e-01 1.000089572557764539e+00 3.667450783202884867e-04
-2.480951368040247573e-01 9.999918594183166975e-01 3.667450783202884867e-04
-2.276634649303570790e-01 9.997518645494559708e-01 3.667450783202884867e-04
-2.072317928820700539e-01 9.997293543149798900e-01 3.667450783202884867e-04
-1.868001206009475557e-01 9.994304824310352720e-01 3.667450783202884867e-04
-1.663684482688993493e-01 9.999489747477179336e-01 3.667450783202884867e-04
-1.459367756967397678e-01 1.000062108301781549e+00 3.667450783202884867e-04
-1.255051030154412661e-01 9.995885884318346237e-01 3.667450783202884867e-04
-4.377841063860892640e-02 9.885752443871478334e-01 3.667450783202884867e-04
-2.334673713512776597e-02 9.888654070376848848e-01 3.667450783202884867e-04
-2.914963463539634210e-03 9.888468727722974361e-01 3.667450783202884867e-04
1.751671038918748216e-02 9.885121886255648915e-01 3.667450783202884867e-04
3.794828435756879975e-02 9.886584230197650314e-01 3.667450783202884867e-04
5.838005849481916337e-02 9.882953083374574899e-01 3.667450783202884867e-04
7.881173281320708046e-02 9.903453250288701826e-01 3.667450783202884867e-04
9.924330730545659340e-02 9.958049811379778848e-01 3.667450783202884867e-04
1.196750819083692019e-01 1.000063858894262747e+00 3.667450783202884867e-04
1.401067567506253109e-01 1.000203252377565466e+00 3.667450783202884867e-04
2.014017820850288187e-01 1.000060940047852176e+00 3.667450783202884867e-04
2.218335575683315075e-01 9.998128570248788760e-01 3.667450783202884867e-04
2.422651331592503843e-01 9.999347634678080743e-01 3.667450783202884867e-04
2.626968089910384219e-01 1.000174118838600634e+00 3.667450783202884867e-04
2.831285848817944872e-01 9.999586360329147938e-01 3.667450783202884867e-04
3.035601609965830061e-01 1.000606311356262434e+00 3.667450783202884867e-04
3.239918372940303604e-01 1.000397493869485732e+00 3.667450783202884867e-04
-3.026522293098441452e-01 9.998656737124299587e-01 3.667450783202884867e-04
-2.822205100042129433e-01 9.999050391402051208e-01 3.667450783202884867e-04
-2.617885903405313130e-01 1.000105197165161774e+00 3.667450783202884867e-04
-2.413567703283716337e-01 9.999172957051086774e-01 3.667450783202884867e-04
-2.209250500914130555e-01 1.000099690322703960e+00 3.667450783202884867e-04
-2.004931294964098776e-01 1.000102291877614125e+00 3.667450783202884867e-04
-1.800613086693405585e-01 1.000271011067393356e+00 3.667450783202884867e-04
-1.596295875010604048e-01 1.000494224136040389e+00 3.667450783202884867e-04
-1.391976659747385381e-01 1.000301426750217049e+00 3.667450783202884867e-04
-7.790219977551149366e-02 9.907176625174034523e-01 3.667450783202884867e-04
-5.747037696938128021e-02 9.888352412975431882e-01 3.667450783202884867e-04
-3.703845405334862950e-02 9.872560580116592766e-01 3.667450783202884867e-04
-1.660673066590198296e-02 9.880129246601653259e-01 3.667450783202884867e-04
3.825092955136419164e-03 9.868732883269437650e-01 3.667450783202884867e-04
