-3.354312343844897265e-02 9.999057618032304307e-01 1.059955994166842340e-04
-1.311114801183026202e-02 9.995026362348219395e-01 1.059955994166842340e-04
2.775310143943001545e-02 9.999467838151538945e-01 1.059955994166842340e-04
4.818507546906392047e-02 1.000030247652177628e+00 1.059955994166842340e-04
-5.734166952985791932e-02 1.000180053793741308e+00 1.059955994166842340e-04
-3.690955138533110608e-02 9.999541335483559390e-01 1.059955994166842340e-04
-1.647753369995101289e-02 9.997982781661515217e-01 1.059955994166842340e-04
3.954383519005655843e-03 9.991467117744678994e-01 1.059955994166842340e-04
2.438650026654849007e-02 9.999104568383850866e-01 1.059955994166842340e-04
4.481851655494432929e-02 1.000151264615034563e+00 1.059955994166842340e-04
-4.028280219411967816e-02 1.000134590770012766e+00 1.059955994166842340e-04
-1.985083946404720898e-02 9.997982862405787596e-01 1.059955994166842340e-04
5.811228076390759483e-04 9.991826305252853313e-01 1.059955994166842340e-04
2.101308460638852404e-02 9.999882639459379829e-01 1.059955994166842340e-04
4.144514594751397968e-02 9.999462737494683173e-01 1.059955994166842340e-04
-4.366254945080322303e-02 9.999910571703770623e-01 1.059955994166842340e-04
-2.798628756411508569e-03 9.991029961264432657e-01 1.059955994166842340e-04
1.763318042912715225e-02 1.000092224621123016e+00 1.059955994166842340e-04
3.806508960815102594e-02 9.999434396718497320e-01 1.059955994166842340e-04
5.849699832878981626e-02 1.000023394971532698e+00 1.059955994166842340e-04
-4.704835181762094531e-02 1.000022353910191786e+00 1.059955994166842340e-04
-2.661659106085591947e-02 1.000039643194254202e+00 1.059955994166842340e-04
-6.184730310605681194e-03 9.991845229542032358e-01 1.059955994166842340e-04
5.511084869506704259e-02 9.997871973443127613e-01 1.059955994166842340e-04
-5.044015469578640165e-02 9.998667137273393735e-01 1.059955994166842340e-04
-9.576426086675604923e-03 9.994752382191922635e-01 1.059955994166842340e-04
1.085528787112941679e-02 9.994271718031080276e-01 1.059955994166842340e-04
3.128720136479620773e-02 9.998964768448850293e-01 1.059955994166842340e-04
5.171901438476424889e-02 1.000036410553288402e+00 1.059955994166842340e-04
-5.383718741587005530e-02 9.999389847137835075e-01 1.059955994166842340e-04
2.788989565078282828e-02 9.998496449777267703e-01 1.059955994166842340e-04
4.832166560435799396e-02 9.998025538952222124e-01 1.059955994166842340e-04
-5.723936650808560123e-02 1.000022571994187759e+00 1.059955994166842340e-04
-3.680763520439759434e-02 1.000088453774311104e+00 1.059955994166842340e-04
-1.637580436560890501e-02 9.997706075279753080e-01 1.059955994166842340e-04
4.055826231549599162e-03 9.991677317407520187e-01 1.059955994166842340e-04
2.448755637108438257e-02 9.998205445155137205e-01 1.059955994166842340e-04
4.491938627855032728e-02 1.000143706100565577e+00 1.059955994166842340e-04
-4.021420117518567650e-02 1.000069023684459601e+00 1.059955994166842340e-04
-1.978240689080845022e-02 9.998533289532512969e-01 1.059955994166842340e-04
6.492869198703003775e-04 9.991980568792350192e-01 1.059955994166842340e-04
2.108088050423253396e-02 9.998895182698801509e-01 1.059955994166842340e-04
4.151267385001141536e-02 9.999085754099934498e-01 1.059955994166842340e-04
-4.362530466597263484e-02 1.000003258535199668e+00 1.059955994166842340e-04
-2.319354367637740597e-02 9.997538246625452540e-01 1.059955994166842340e-04
-2.761883160480650169e-03 9.991944592740720221e-01 1.059955994166842340e-04
1.766967736193034155e-02 9.997637087716096937e-01 1.059955994166842340e-04
3.810143742020282581e-02 9.998332870365390646e-01 1.059955994166842340e-04
5.853309723760759253e-02 1.000034738707432203e+00 1.059955994166842340e-04
-4.704012564723089596e-02 9.999328915256986416e-01 1.059955994166842340e-04
-2.660839469278929170e-02 9.998856106223922291e-01 1.059955994166842340e-04
-6.176863739869868815e-03 9.992426991872384034e-01 1.059955994166842340e-04
1.425486697446565199e-02 9.995602000279509847e-01 1.059955994166842340e-04
3.468649746248520654e-02 9.999507381605758916e-01 1.059955994166842340e-04
5.511812747756737740e-02 9.998023816571369737e-01 1.059955994166842340e-04
-5.045823338227131000e-02 1.000159171840866668e+00 1.059955994166842340e-04
-3.002672850638432936e-02 1.000066417063294466e+00 1.059955994166842340e-04
-9.595123629735160392e-03 9.994831693157660846e-01 1.059955994166842340e-04
1.083658077473743583e-02 9.996342979689318842e-01 1.059955994166842340e-04
3.126818518572482136e-02 9.998429005257656321e-01 1.059955994166842340e-04
5.169978936388144874e-02 1.000053123843319014e+00 1.059955994166842340e-04
-5.387948665930677311e-02 9.998664278046870413e-01 1.059955994166842340e-04
-3.344790413439962390e-02 1.000188917768135788e+00 1.059955994166842340e-04
-1.301622184156213911e-02 9.997080964714745166e-01 1.059955994166842340e-04
7.415260216921864059e-03 9.993628187974473720e-01 1.059955994166842340e-04
2.784694226965271982e-02 1.000068126026979698e+00 1.059955994166842340e-04
4.827852409606760847e-02 9.998706451733812006e-01 1.059955994166842340e-04
-5.730303610487413185e-02 1.000221029874348799e+00 1.059955994166842340e-04
-3.687147233011009440e-02 1.000002740892379505e+00 1.059955994166842340e-04
-1.643990878090094074e-02 9.998368174266110131e-01 1.059955994166842340e-04
3.991654644617237055e-03 9.991867852654948701e-01 1.059955994166842340e-04
