-1.684999326168819256e-01 9.999922864000420075e-01 1.027711889907928733e-04
-1.480682554535941164e-01 1.000014310762946002e+00 1.027711889907928733e-04
-1.276366784002079535e-01 9.998454274058093949e-01 1.027711889907928733e-04
-1.072049014617103696e-01 1.000012283690873138e+00 1.027711889907928733e-04
-8.677322464767013577e-02 1.000075769356902677e+00 1.027711889907928733e-04
-6.634164794353157590e-02 1.000027552843676615e+00 1.027711889907928733e-04
-4.590987123786573199e-02 9.992743020818027899e-01 1.027711889907928733e-04
-2.547819465665426830e-02 9.989020959374592668e-01 1.027711889907928733e-04
-5.046418183823122953e-03 9.988753694599690203e-01 1.027711889907928733e-04
1.538515817107228949e-02 9.988699719320627279e-01 1.027711889907928733e-04
3.581683440303762983e-02 9.990147335088870317e-01 1.027711889907928733e-04
5.624851064227934239e-02 9.998065048147143363e-01 1.027711889907928733e-04
7.668018676510370002e-02 1.000078039849035205e+00 1.027711889907928733e-04
9.711186264782292743e-02 1.000053452538797627e+00 1.027711889907928733e-04
1.175435386542328930e-01 1.000080939138391134e+00 1.027711889907928733e-04
1.379752144278126036e-01 9.999660810133950140e-01 1.027711889907928733e-04
1.584068900777015898e-01 1.000039733686943766e+00 1.027711889907928733e-04
-1.285296660261921742e-01 9.999787914019341306e-01 1.027711889907928733e-04
-1.080980078895346780e-01 1.000110126949315115e+00 1.027711889907928733e-04
-8.766644973181023093e-02 9.998954051359870698e-01 1.027711889907928733e-04
-6.723469156528658064e-02 1.000038998857443184e+00 1.027711889907928733e-04
-4.680303331948808265e-02 9.992859204967161624e-01 1.027711889907928733e-04
-2.637147503807289392e-02 9.989775669141791603e-01 1.027711889907928733e-04
-5.939716755133384908e-03 9.989537135311186145e-01 1.027711889907928733e-04
1.449194161435586430e-02 9.987352878740318740e-01 1.027711889907928733e-04
3.492360000567271833e-02 9.988236907094804051e-01 1.027711889907928733e-04
5.535525846247386916e-02 9.997062899586186546e-01 1.027711889907928733e-04
7.578691691199716807e-02 9.998463578380349936e-01 1.027711889907928733e-04
9.621867542776692261e-02 1.000084265523660143e+00 1.027711889907928733e-04
1.166502340002217863e-01 1.000040836565899038e+00 1.027711889907928733e-04
1.370818925952649314e-01 9.998856445137251914e-01 1.027711889907928733e-04
1.575135512266883919e-01 9.999452850797833081e-01 1.027711889907928733e-04
-1.702689303894618644e-01 1.000153954207195772e+00 1.027711889907928733e-04
-1.294054743668295038e-01 9.999837870092194159e-01 1.027711889907928733e-04
-1.089737460899386917e-01 9.998673236470481118e-01 1.027711889907928733e-04
-8.854191770314621956e-02 9.997195071506514985e-01 1.027711889907928733e-04
-4.767856027701518340e-02 9.993664045542387520e-01 1.027711889907928733e-04
-2.724673136635427304e-02 9.988402396313695863e-01 1.027711889907928733e-04
-6.815102217114044590e-03 9.989601819022358997e-01 1.027711889907928733e-04
1.361672710827727811e-02 9.986266807094337228e-01 1.027711889907928733e-04
3.404845660025090925e-02 9.990401169413127835e-01 1.027711889907928733e-04
5.448008621515609134e-02 9.996229400076949156e-01 1.027711889907928733e-04
7.491191606441435780e-02 1.000018826904267577e+00 1.027711889907928733e-04
9.534364608025790166e-02 1.000026922769811533e+00 1.027711889907928733e-04
1.157753762780001361e-01 9.999279288142505218e-01 1.027711889907928733e-04
1.362071066430897981e-01 1.000020643024671863e+00 1.027711889907928733e-04
1.566388371900781229e-01 1.000157051551207266e+00 1.027711889907928733e-04
-1.710701202923061159e-01 1.000244550333485138e+00 1.027711889907928733e-04
-1.506381353269088119e-01 9.998539878473323705e-01 1.027711889907928733e-04
-1.302063498900944971e-01 1.000148450500046415e+00 1.027711889907928733e-04
-1.097744644525195101e-01 1.000056807488060029e+00 1.027711889907928733e-04
-8.934247855580119968e-02 1.000215656404427333e+00 1.027711889907928733e-04
-6.891069218766587845e-02 1.000079259513011687e+00 1.027711889907928733e-04
-4.847870582528410188e-02 9.992735717704420706e-01 1.027711889907928733e-04
-2.804681899072464235e-02 9.989692003321147817e-01 1.027711889907928733e-04
-7.615031924097099593e-03 9.989062145371448986e-01 1.027711889907928733e-04
1.281695560971526579e-02 9.989284493917978125e-01 1.027711889907928733e-04
5.368063136626938237e-02 9.995634914244748703e-01 1.027711889907928733e-04
7.411261959129761268e-02 9.998516849686329699e-01 1.027711889907928733e-04
9.454440828773838512e-02 1.000116567601063711e+00 1.027711889907928733e-04
1.149762972177730547e-01 9.999733547556404201e-01 1.027711889907928733e-04
1.354082866142289066e-01 9.999997354286194184e-01 1.027711889907928733e-04
1.558401762354794384e-01 1.000245101148789839e+00 1.027711889907928733e-04
