3075.6301,0.99563051,0.99991189,0.99991189,0.99991189
3075.6505,0.99547552,0.99978741,0.99978741,0.99978741
3075.6709,0.99560019,0.9999431,0.9999431,0.9999431
3075.6914,0.99567941,1.0000524,1.0000524,1.0000524
3075.7118,0.99552746,0.99992859,0.99992859,0.99992859
3075.7322,0.99547252,0.9999016,0.9999016,0.9999016
3075.7527,0.99555372,1.0000103,1.0000103,1.0000103
3075.7731,0.99544956,0.99993212,0.99993212,0.99993212
3075.7935,0.99518993,0.99969682,0.99969682,0.99969682
3075.814,0.99524658,0.99977851,0.99977851,0.99977851
3075.8344,0.99547587,1.0000327,1.0000327,1.0000327
3075.8753,0.99550167,1.0001039,1.0001039,1.0001039
3075.8957,0.99548219,1.0001054,1.0001054,1.0001054
3075.9161,0.9954669,1.0001103,1.0001103,1.0001103
3075.9366,0.99528731,0.9999494,0.9999494,0.9999494
3075.957,0.99553058,1.0002122,1.0002161,1.0002122
3075.9774,0.99498294,0.99967971,0.99994915,0.99967971
3075.9979,0.99492936,0.99964264,0.99996138,0.99964264
3076.0183,0.99489935,0.99962859,0.99997034,0.99962859
3076.0387,0.99508053,0.9998259,1.0001758,0.9998259
3076.0592,0.99496984,0.99972918,1.0000735,0.99972918
3076.0796,0.99479332,0.99956558,0.99988985,0.99956558
3076.1205,0.99520295,1.0000029,1.0000487,1.0000029
3076.1409,0.99533876,1.0001515,1.0001515,1.0001515
3076.1613,0.99534132,1.0001654,1.0001654,1.0001654
3076.1818,0.9950251,0.99985835,0.99985835,0.99985835
3076.2022,0.99538069,1.0002261,1.0002261,1.0002261
3076.2226,0.99504397,0.99989749,0.99989749,0.99989749
3076.2431,0.9952315,1.0000953,1.0000953,1.0000953
3076.2635,0.99540288,1.0002763,1.0002763,1.0002763
3076.2839,0.99518541,1.0000665,1.0000665,1.0000665
3076.3043,0.9952435,1.000133,1.000133,1.000133
3076.3248,0.99518255,1.0000795,1.0000795,1.0000795
3076.3656,0.99512232,1.0000339,1.0000339,1.0000339
3076.3861,0.99512562,1.0000442,1.0000442,1.0000442
3076.4065,0.99513294,1.0000584,1.0000584,1.0000584
3076.4269,0.99506251,0.99999417,0.99999417,0.99999417
3076.4474,0.99495605,0.99989365,0.99989365,0.99989365
3076.4678,0.9950869,1.0000316,1.0000316,1.0000316
3076.4882,0.99506203,1.0000129,1.0000129,1.0000129
3076.5087,0.9949133,0.99986962,0.99986962,0.99986962
3076.5291,0.99499244,0.99995544,0.99995544,0.99995544
3076.5495,0.99490149,0.99987021,0.99987021,0.99987021
3076.57,0.99478334,0.99975769,0.99975769,0.99975769
3076.6313,0.99522552,1.0002213,1.0002213,1.0002213
3076.6517,0.9948945,0.99989528,0.99989528,0.99989528
3076.6721,0.99483431,0.99984186,0.99984186,0.99984186
3076.6926,0.9948339,0.99984845,0.99984845,0.99984845
3076.713,0.99499137,1.0000141,1.0000141,1.0000141
3076.7334,0.99502029,1.0000506,1.0000506,1.0000506
3076.7539,0.99512505,1.0001637,1.0001637,1.0001637
3076.7743,0.99500568,1.0000514,1.0000514,1.0000514
3076.7947,0.99518615,1.000241,1.000241,1.000241
3076.8152,0.99463612,0.99969633,0.99969633,0.99969633
3076.8356,0.99463848,0.99970697,0.99970697,0.99970697
3076.856,0.99479701,0.99987469,0.99987469,0.99987469
3076.8765,0.99492479,1.0000117,1.0000117,1.0000117
3076.8969,0.99505661,1.0001526,1.0001526,1.0001526
3076.9173,0.99488318,0.99998718,0.99998718,0.99998718
3076.9378,0.99494203,1.0000551,1.0000551,1.0000551
3076.9786,0.99482718,0.99995737,0.99995737,0.99995737
3076.9991,0.99489545,1.0000349,1.0000349,1.0000349
3077.0195,0.99482745,0.99997544,0.99997544,0.99997544
3077.0399,0.99471134,0.99986753,0.99986753,0.99986753
3077.0603,0.99482021,0.99998577,0.99998577,0.99998577
3077.1012,0.9949781,1.0001622,1.0001622,1.0001622
3077.1216,0.99495244,1.0001451,1.0001451,1.0001451
3077.1421,0.99488661,1.0000876,1.0000876,1.0000876
3077.1625,0.99481774,1.0000268,1.0000268,1.0000268
3077.1829,0.99502621,1.0002449,1.0002449,1.0002449
3077.2034,0.99477295,0.99999866,0.99999866,0.99999866
3077.2238,0.99464312,0.99987641,0.99987641,0.99987641
3077.2442,0.99465431,0.99989569,0.99989569,0.99989569
3077.2647,0.99454428,0.99979305,0.99979305,0.99979305
3077.2851,0.99454253,0.99979908,0.99979908,0.99979908
3077.3055,0.99483283,1.0000983,1.0000983,1.0000983
3077.326,0.99465615,0.9999281,0.9999281,0.9999281
3077.3464,0.99474958,1.0000292,1.0000292,1.0000292
3077.3668,0.9948005,1.0000875,1.0000875,1.0000875
3077.3873,0.99431706,0.99960812,0.99960812,0.99960812
3077.4077,0.99459714,0.99989604,0.99989604,0.99989604
3077.4281,0.99490408,1.0002109,1.0002109,1.0002109
3077.4486,0.99490055,1.0002132,1.0002132,1.0002132
3077.469,0.99471194,1.0000292,1.0000292,1.0000292
3077.4894,0.99485995,1.0001833,1.0001833,1.0001833
3077.5099,0.99463987,0.9999674,0.9999674,0.9999674
3077.5303,0.99468715,1.0000196,1.0000196,1.0000196
3077.5507,0.99459547,0.99993193,0.99993193,0.99993193
3077.5916,0.99444227,0.99978642,0.99978642,0.99978642
3077.612,0.99455027,0.99989865,0.99989865,0.99989865
3077.6325,0.99479109,1.0001444,1.0001444,1.0001444
3077.6529,0.9947034,1.0000596,1.0000596,1.0000596
3077.6733,0.99469418,1.0000534,1.0000534,1.0000534
3077.6938,0.99456898,0.9999304,0.9999304,0.9999304
3077.7142,0.99476055,1.0001256,1.0001256,1.0001256
3077.7346,0.99477334,1.0001409,1.0001409,1.0001409
3077.7551,0.99476656,1.0001362,1.0001362,1.0001362
3077.7755,0.99467683,1.000048,1.000048,1.000048
3077.7959,0.99425118,0.99962185,0.99962185,0.99962185
3077.8368,0.99462588,1.0000016,1.0000016,1.0000016
3077.8572,0.99455466,0.99993111,0.99993111,0.99993111
3077.8776,0.99479006,1.0001688,1.0001688,1.0001688
3077.8981,0.99461973,0.99999833,0.99999833,0.99999833
3077.9185,0.99475312,1.000133,1.000133,1.000133
3077.9389,0.99467245,1.0000524,1.0000524,1.0000524
3077.9594,0.99461771,0.99999774,0.99999774,0.99999774
3077.9798,0.99449722,0.99987659,0.99987659,0.99987659
3078.0002,0.99477382,1.0001547,1.0001547,1.0001547
3078.0207,0.99476609,1.0001465,1.0001465,1.0001465
3078.0411,0.99480126,1.0001817,1.0001817,1.0001817
3078.0615,0.99425268,0.99962953,0.99962953,0.99962953
3078.082,0.99476421,1.0001432,1.0001432,1.0001432
3078.1024,0.99460544,0.99998264,0.99998264,0.99998264
3078.1228,0.99455213,0.9999282,0.9999282,0.9999282
3078.1433,0.99452635,0.99990109,0.99990109,0.99990109
3078.1637,0.99478098,1.000156,1.000156,1.000156
3078.1841,0.99459159,0.99996416,0.99996416,0.99996416
3078.2046,0.99462583,0.99999715,0.99999715,0.99999715
3078.225,0.99468113,1.0000513,1.0000513,1.0000513
3078.2454,0.99453158,0.9998991,0.9998991,0.9998991
3078.2659,0.99433849,0.99970317,0.99970317,0.99970317
3078.2863,0.99460145,0.99996575,0.99996575,0.99996575
3078.3272,0.99441988,0.99977924,0.99977924,0.99977924
3078.3476,0.99459112,0.9999493,0.9999493,0.9999493
3078.368,0.99471635,1.000073,1.000073,1.000073
3078.3885,0.99469341,1.0000478,1.0000478,1.0000478
3078.4089,0.99494055,1.0002941,1.0002941,1.0002941
3078.4293,0.99474044,1.0000906,1.0000906,1.0000906
3078.4498,0.99478392,1.0001322,1.0001322,1.0001322
3078.4702,0.99449634,0.99984072,0.99984072,0.99984072
3078.4906,0.99453591,0.9998781,0.9998781,0.9998781
3078.511,0.99455976,0.99989968,0.99989968,0.99989968
3078.5315,0.99474458,1.0000833,1.0000833,1.0000833
3078.5723,0.99461253,0.9999459,0.9999459,0.9999459
3078.5928,0.99410936,0.99943776,0.99943776,1.0000116
3078.6132,0.99343597,0.9987586,0.9987586,1.0000574
3078.6336,0.99325359,0.99857316,0.99857316,1.0000109
3078.6541,0.99317651,0.99849357,0.99849357,1.0000114
3078.6745,0.99300603,0.99832002,0.99832002,0.99987339
3078.6949,0.9930711,0.99838353,0.99838353,0.9999322
3078.7154,0.99344682,0.9987594,0.9987594,1.0002628
3078.7358,0.99336617,0.99867647,0.99867647,1.0000875
3078.7562,0.99344718,0.99875629,0.99875629,1.0000077
3078.7767,0.99437425,0.9996867,0.9996867,0.99998194
3078.7971,0.99457936,0.99989153,0.99989153,0.99989153
3078.8175,0.99463406,0.99994508,0.99994508,0.99994508
3078.838,0.99456111,0.99987042,0.99987042,0.99987042
3078.8584,0.99471053,1.0000197,1.0000197,1.0000197
3078.8788,0.99462476,0.99993225,0.99993225,0.99993225
3078.8993,0.99480865,1.0001163,1.0001163,1.0001163
3078.9197,0.99465029,0.9999566,0.9999566,0.9999566
3078.9401,0.99490408,1.0002112,1.0002112,1.0002112
3078.9606,0.99469312,0.999999,0.999999,0.999999
3078.981,0.99471541,1.0000212,1.0000212,1.0000212
3079.0014,0.99469879,1.0000045,1.0000045,1.0000045
3079.0219,0.99468448,0.9999902,0.9999902,0.9999902
3079.0627,0.99468047,0.99998707,0.99998707,0.99998707
3079.0832,0.99474609,1.0000536,1.0000536,1.0000536
3079.1036,0.99462334,0.99993106,0.99993106,0.99993106
3079.124,0.99439146,0.99969873,0.99969873,0.99969873
3079.1445,0.9950244,1.000336,1.000336,1.000336
3079.1649,0.99492663,1.0002387,1.0002387,1.0002387
3079.1853,0.99456448,0.99987567,0.99987567,0.99987567
3079.2057,0.99450149,0.99981378,0.99981378,0.99981378
3079.2262,0.99470284,1.0000174,1.0000174,1.0000174
3079.2466,0.99465111,0.99996684,0.99996684,0.99996684
3079.267,0.9946168,0.99993378,0.99993378,0.99993378
3079.2875,0.99467069,0.99998946,0.99998946,0.99998946
3079.3079,0.99453555,0.99985521,0.99985521,0.99985521
3079.3283,0.9946024,0.99992386,0.99992386,0.99992386
3079.3488,0.99458203,0.99990512,0.99990512,0.99990512
3079.3692,0.9947978,1.0001235,1.0001235,1.0001235
3079.3896,0.99494811,1.0002763,1.0002763,1.0002763
3079.4101,0.99498022,1.0003102,1.0003102,1.0003102
3079.4305,0.99472265,1.000053,1.000053,1.000053
3079.4509,0.9944521,0.99978258,0.99978258,0.99978258
3079.4714,0.99467711,1.0000106,1.0000106,1.0000106
3079.4918,0.99474623,1.0000816,1.0000816,1.0000816
3079.5122,0.99467652,1.000013,1.000013,1.000013
3079.5531,0.99468131,1.0000208,1.0000208,1.0000208
3079.5735,0.9945278,0.99986785,0.99986785,0.99986785
3079.594,0.99468229,1.0000245,1.0000245,1.0000245
3079.6144,0.99466592,1.0000092,1.0000092,1.0000092
3079.6348,0.9947767,1.0001217,1.0001217,1.0001217
3079.6553,0.99460577,0.99995097,0.99995097,0.99995097
3079.6757,0.99455304,0.99989909,0.99989909,0.99989909
3079.6961,0.99453976,0.9998864,0.9998864,0.9998864
3079.7166,0.99454888,0.99989629,0.99989629,0.99989629
3079.737,0.99452166,0.99986971,0.99986971,0.99986971
3079.7574,0.99445242,0.99980051,0.99980051,0.99980051
3079.7779,0.99465359,1.0000032,1.0000032,1.0000032
3079.7983,0.99480031,1.0001509,1.0001509,1.0001509
3079.8187,0.99449256,0.99984177,0.99984177,0.99984177
3079.8392,0.99479481,1.0001457,1.0001457,1.0001457
3079.8596,0.99460804,0.99995786,0.99995786,0.99995786
3079.88,0.99448699,0.99983598,0.99983598,0.99983598
3079.9209,0.99458483,0.99993369,0.99993369,0.99993369
3079.9413,0.99477538,1.0001248,1.0001248,1.0001248
3079.9617,0.99468842,1.0000368,1.0000368,1.0000368
3079.9822,0.99465274,1.0000002,1.0000002,1.0000002
3080.0026,0.99488103,1.000229,1.000229,1.000229
3080.023,0.99447233,0.99981706,0.99981706,0.99981706
3080.0435,0.99485616,1.0002021,1.0002021,1.0002021
3080.0639,0.9948116,1.0001562,1.0001562,1.0001562
3080.0843,0.99479034,1.0001335,1.0001335,1.0001335
3080.1048,0.99484145,1.0001837,1.0001837,1.0001837
3080.1252,0.99479817,1.0001387,1.0001387,1.0001387
3080.1456,0.99464294,0.99998121,0.99998121,0.99998121
3080.1661,0.99462533,0.99996189,0.99996189,0.99996189
3080.1865,0.99462679,0.99996161,0.99996161,0.99996161
3080.2069,0.99457717,0.99990993,0.99990993,0.99990993
3080.2274,0.99470324,1.0000349,1.0000349,1.0000349
3080.2478,0.9944972,0.9998257,0.9998257,0.9998257
3080.2887,0.99444826,0.99977242,0.99977242,0.99977242
3080.3091,0.99481116,1.000135,1.000135,1.000135
3080.3295,0.99457605,0.99989634,0.99989634,0.99989634
3080.35,0.99471474,1.0000332,1.0000332,1.0000332
3080.3704,0.99476115,1.0000775,1.0000775,1.0000775
3080.3908,0.99472551,1.0000391,1.0000391,1.0000391
3080.4113,0.9944894,0.9997991,0.9997991,0.9997991
3080.4317,0.99469151,0.99999972,0.99999972,0.99999972
3080.4521,0.99477272,1.0000784,1.0000784,1.0000784
3080.4726,0.99478326,1.0000861,1.0000861,1.0000861
3080.493,0.99473263,1.0000324,1.0000324,1.0000324
3080.5339,0.99482815,1.0001222,1.0001222,1.0001222
3080.5543,0.99474036,1.0000309,1.0000309,1.0000309
3080.5747,0.99485133,1.0001391,1.0001391,1.0001391
3080.5951,0.99464578,0.99992917,0.99992917,0.99992917
3080.6156,0.99477978,1.0000605,1.0000605,1.0000605
3080.636,0.99455918,0.99983535,0.99983535,0.99983535
3080.6564,0.99453359,0.99980615,0.99980615,0.99980615
3080.6769,0.99455006,0.99981911,0.99981911,0.99981911
3080.6973,0.99470019,0.99996632,0.99996632,0.99996632
3080.7177,0.9947454,1.0000081,1.0000081,1.0000081
3080.779,0.99468362,0.9999348,0.9999348,0.9999348
3080.7995,0.99467632,0.99992357,0.99992357,0.99992357
3080.8199,0.99483277,1.000077,1.000077,1.000077
3080.8403,0.99470687,0.99994655,0.99994655,0.99994655
3080.8608,0.99480549,1.0000417,1.0000417,1.0000417
3080.8812,0.99466644,0.99989794,0.99989794,0.99989794
3080.9016,0.99491003,1.0001388,1.0001388,1.0001388
3080.9221,0.99472114,0.99994466,0.99994466,0.99994466
3080.9425,0.99484645,1.0000667,1.0000667,1.0000667
3080.9629,0.99487846,1.0000948,1.0000948,1.0000948
3080.9834,0.99494956,1.0001619,1.0001619,1.0001619
3081.0038,0.99464791,0.99985451,0.99985451,0.99985451
3081.0447,0.99481912,1.0000181,1.0000181,1.0000181
3081.0651,0.99464817,0.99984195,0.99984195,0.99984195
3081.0855,0.99488273,1.0000736,1.0000736,1.0000736
3081.106,0.99504688,1.0002344,1.0002344,1.0002344
3081.1264,0.99467253,0.99985356,0.99985356,0.99985356
3081.1468,0.99464851,0.99982517,0.99982517,0.99982517
3081.1673,0.9952009,1.0003761,1.0003761,1.0003761
3081.1877,0.99461207,0.99977996,0.99977996,0.99977996
3081.2081,0.99513921,1.0003054,1.0003054,1.0003054
3081.2285,0.99469674,0.99985621,0.99985621,0.99985621
3081.249,0.99494909,1.0001057,1.0001057,1.0001057
3081.2694,0.99506505,1.0002178,1.0002178,1.0002178
3081.2898,0.99481039,0.99995745,0.99995745,0.99995745
3081.3103,0.99479421,0.99993705,0.99993705,0.99993705
3081.3307,0.99478272,0.99992107,0.99992107,0.99992107
3081.3511,0.99475131,0.9998853,0.9998853,0.9998853
3081.3716,0.9949906,1.0001215,1.0001215,1.0001215
3081.392,0.99521905,1.000347,1.000347,1.000347
3081.4124,0.99460798,0.99972877,0.99972877,0.99972877
3081.4329,0.99466192,0.99977886,0.99977886,0.99977886
3081.4533,0.99497547,1.00009,1.00009,1.00009
3081.4737,0.99477692,0.99988649,0.99988649,0.99988649
3081.4942,0.99485663,0.99996271,0.99996271,0.99996271
3081.5146,0.994662,0.99976313,0.99976313,0.99976313
3081.535,0.99489696,0.9999957,0.9999957,0.9999957
3081.5555,0.9948521,0.99994689,0.99994689,0.99994689
3081.5759,0.99513174,1.0002244,1.0002244,1.0002244
3081.5963,0.99471363,0.99980077,0.99980077,0.99980077
3081.6168,0.99494278,1.0000278,1.0000278,1.0000278
3081.6372,0.99493905,1.0000208,1.0000208,1.0000208
3081.6576,0.99497829,1.0000571,1.0000571,1.0000571
3081.6781,0.99492371,0.9999991,0.9999991,0.9999991
3081.6985,0.99504542,1.0001186,1.0001186,1.0001186
3081.7189,0.99492623,0.999996,0.999996,0.999996
3081.7394,0.99500925,1.0000771,1.0000771,1.0000771
3081.7598,0.99467874,0.99974228,0.99974228,0.99974228
3081.7802,0.99505524,1.0001185,1.0001185,1.0001185
3081.8007,0.99500852,1.0000692,1.0000692,1.0000692
3081.8211,0.99500664,1.0000654,1.0000654,1.0000654
3081.8415,0.99512193,1.0001796,1.0001796,1.0001796
3081.862,0.99476023,0.99981418,0.99981418,0.99981418
3081.8824,0.99487162,0.99992476,0.99992476,0.99992476
3081.9028,0.99494697,0.99999929,0.99999929,0.99999929
3081.9232,0.99506749,1.0001193,1.0001193,1.0001193
3081.9437,0.99489948,0.99994953,0.99994953,0.99994953
3081.9641,0.99495309,1.0000027,1.0000027,1.0000027
3082.005,0.99511794,1.0001677,1.0001677,1.0001677
3082.0254,0.99463098,0.99967804,0.99967804,0.99967804
3082.0458,0.99505488,1.0001042,1.0001042,1.0001042
3082.0663,0.99477066,0.9998188,0.9998188,0.9998188
3082.0867,0.99483852,0.99988747,0.99988747,0.99988747
3082.1071,0.99506253,1.000113,1.000113,1.000113
3082.1276,0.99486554,0.99991577,0.99991577,0.99991577
3082.148,0.99494254,0.99999394,0.99999394,0.99999394
3082.1684,0.99490293,0.99995527,0.99995527,0.99995527
3082.1889,0.99529548,1.0003507,1.0003507,1.0003507
3082.2093,0.99481807,0.99987189,0.99987189,0.99987189
3082.2297,0.99533584,1.0003934,1.0003934,1.0003934
3082.2502,0.99494545,1.0000023,1.0000023,1.0000023
3082.2706,0.99474014,0.99979716,0.99979716,0.99979716
3082.291,0.99495257,1.0000121,1.0000121,1.0000121
3082.3115,0.9950107,1.0000717,1.0000717,1.0000717
3082.3319,0.99518525,1.0002485,1.0002485,1.0002485
3082.3523,0.99481596,0.99987858,0.99989906,0.99987858
3082.3728,0.99445494,0.99951704,0.99979478,0.99951704
3082.3932,0.99467162,0.99973602,1.0000573,0.99973602
3082.4136,0.99454994,0.99961492,0.99995785,0.99961492
3082.4341,0.99428635,0.99935113,0.99970089,0.99935113
3082.4545,0.99477642,0.99984489,1.0001882,0.99984489
3082.4954,0.99459827,0.99966769,0.99994682,0.99966769
3082.5158,0.99485385,0.99992535,0.99995069,0.99992535
3082.5362,0.99493043,1.000003,1.000003,1.000003
3082.5566,0.99508741,1.0001614,1.0001614,1.0001614
3082.5771,0.99484237,0.99991549,0.99991549,0.99991549
3082.5975,0.99475728,0.99983032,0.99983032,0.99983032
3082.6179,0.99509453,1.0001694,1.0001694,1.0001694
3082.6384,0.99500012,1.0000744,1.0000744,1.0000744
3082.6588,0.99489569,0.99996914,0.99996914,0.99996914
3082.6792,0.99497567,1.0000491,1.0000491,1.0000491
3082.6997,0.99510706,1.0001806,1.0001806,1.0001806
3082.7201,0.99488585,0.99995727,0.99995727,0.99995727
3082.7405,0.99457612,0.99964471,0.99964471,0.99964471
3082.761,0.99474831,0.99981651,0.99981651,0.99981651
3082.7814,0.99492571,0.99999326,0.99999326,0.99999326
3082.8018,0.99501154,1.0000775,1.0000775,1.0000775
3082.8223,0.99484391,0.99990703,0.99990703,0.99990703
3082.8427,0.99497919,1.0000408,1.0000408,1.0000408
3082.8631,0.99510326,1.000163,1.000163,1.000163
3082.8836,0.99503064,1.0000872,1.0000872,1.0000872
3082.904,0.99510783,1.0001619,1.0001619,1.0001619
3082.9244,0.99481183,0.99986137,0.99986137,0.99986137
3082.9449,0.9950271,1.0000747,1.0000747,1.0000747
3082.9653,0.9951742,1.000219,1.000219,1.000219
3082.9857,0.99495943,0.99999953,0.99999953,0.99999953
3083.0675,0.99484567,0.99986987,0.99986987,0.99986987
3083.0879,0.99489461,0.99991498,0.99991498,0.99991498
3083.1083,0.99485265,0.9998685,0.9998685,0.9998685
3083.1288,0.99522102,1.0002343,1.0002343,1.0002343
3083.1492,0.99493341,0.99994086,0.99994086,0.99994086
3083.1696,0.9950417,1.0000452,1.0000452,1.0000452
3083.19,0.99509646,1.0000957,1.0000957,1.0000957
3083.2105,0.99487902,0.99987254,0.99987254,0.99987254
3083.2309,0.99483885,0.99982743,0.99982743,0.99982743
3083.2513,0.99496192,0.99994651,0.99994651,0.99994651
3083.2718,0.99527805,1.0002594,1.0002594,1.0002594
3083.2922,0.99499161,0.9999667,0.9999667,0.9999667
3083.3126,0.99510893,1.0000801,1.0000801,1.0000801
3083.3331,0.99489209,0.99985729,0.99985729,0.99985729
3083.3535,0.99499653,0.99995757,0.99995757,0.99995757
3083.3739,0.99510278,1.0000596,1.0000596,1.0000596
3083.3944,0.99517691,1.0001293,1.0001293,1.0001293
3083.4148,0.99500175,0.99994874,0.99994874,0.99994874
3083.4352,0.99470203,0.99964274,0.99964274,0.99964274
3083.4557,0.99522454,1.0001632,1.0001632,1.0001632
3083.4761,0.99504124,0.99997441,0.99997441,0.99997441
3083.4965,0.99499782,0.99992629,0.99992629,0.99992629
3083.517,0.99497817,0.99990216,0.99990216,0.99990216
3083.5374,0.99487897,0.9997981,0.9997981,0.9997981
3083.5578,0.99514201,1.0000582,1.0000582,1.0000582
3083.5783,0.9952715,1.000184,1.000184,1.000184
3083.5987,0.99516103,1.000069,1.000069,1.000069
3083.6191,0.99510792,1.0000115,1.0000115,1.0000115
3083.6396,0.99513408,1.0000337,1.0000337,1.0000337
3083.66,0.99493394,0.99982885,0.99982885,0.99982885
3083.6804,0.99489241,0.99978316,0.99978316,0.99978316
3083.7009,0.99528274,1.0001717,1.0001717,1.0001717
3083.7213,0.99519448,1.0000792,1.0000792,1.0000792
3083.7417,0.99509276,0.99997347,0.99997347,0.99997347
3083.7622,0.99524881,1.0001268,1.0001268,1.0001268
3083.7826,0.99505059,0.99992403,0.99992403,0.99992403
3083.803,0.99524905,1.0001202,1.0001202,1.0001202
3083.8234,0.99519763,1.0000653,1.0000653,1.0000653
3083.8439,0.99506898,0.99993275,0.99993275,0.99993275
3083.8643,0.99510849,0.99996934,0.99996934,0.99996934
3083.8847,0.99515114,1.0000092,1.0000092,1.0000092
3083.9052,0.99516055,1.0000157,1.0000157,1.0000157
3083.9256,0.99496958,0.99982089,0.99982089,0.99982089
3083.946,0.99555251,1.0004039,1.0004039,1.0004039
3083.9665,0.99525369,1.000101,1.000101,1.000101
3083.9869,0.99519294,1.0000372,1.0000372,1.0000372
3084.0073,0.99515977,1.0000015,1.0000015,1.0000015
3084.0278,0.99503177,0.99987027,0.99987027,0.99987027
3084.0482,0.99513656,0.99997329,0.99997329,0.99997329
3084.0686,0.99520245,1.0000372,1.0000372,1.0000372
3084.0891,0.99516003,0.99999244,0.99999244,0.99999244
3084.1095,0.99518272,1.0000133,1.0000133,1.0000133
3084.1299,0.99495453,0.99978194,0.99978194,0.99978194
3084.1504,0.99515621,0.99998267,0.99998267,0.99998267
3084.1708,0.99533798,1.0001635,1.0001635,1.0001635
3084.2117,0.99518194,1.0000034,1.0000034,1.0000034
3084.2321,0.99528616,1.0001066,1.0001066,1.0001066
3084.2525,0.99527766,1.0000966,1.0000966,1.0000966
3084.273,0.99533655,1.0001546,1.0001546,1.0001546
3084.2934,0.99516081,0.99997657,0.99997657,0.99997657
3084.3138,0.99519463,1.0000094,1.0000094,1.0000094
3084.3343,0.99511736,0.99993081,0.99993081,0.99993081
3084.3547,0.99520885,1.0000217,1.0000217,1.0000217
3084.3751,0.99509483,0.99990621,0.99990621,0.99990621
3084.3956,0.99512293,0.99993348,0.99993348,0.99993348
3084.416,0.99542631,1.0002375,1.0002375,1.0002375
3084.4568,0.99519315,1.0000018,1.0000018,1.0000018
3084.4773,0.99527768,1.0000859,1.0000859,1.0000859
3084.4977,0.99480077,0.99960606,0.99960606,0.99960606
3084.5181,0.9951134,0.99991941,0.99991941,0.99991941
3084.5386,0.99510193,0.99990735,0.99990735,0.99990735
3084.559,0.99519671,1.0000019,1.0000019,1.0000019
3084.5794,0.9950396,0.99984346,0.99984346,0.99984346
3084.5999,0.99518832,0.99999218,0.99999218,0.99999218
